# Frequency [GHz]	 	DipolX [Ohm/m]	  	DipolY [Ohm/m]	 	QuadX [Ohm/m]	 	QuadY [Ohm/m]
 (0.00091400000000+0.00000000000000j)	 (-108.73363733905580+15317.86024678111607j)	 (-530.96829399141632+74799.02829935622867j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00091500000000+0.00000000000000j)	 (-108.85260193133048+15317.58328862660892j)	 (-531.54922210300424+74797.67603272532870j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00091600000000+0.00000000000000j)	 (-108.97156652360516+15317.30633047210358j)	 (-532.13015021459228+74796.32376609441417j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00091700000000+0.00000000000000j)	 (-109.09053111587984+15317.02937231759643j)	 (-532.71107832618020+74794.97149946351419j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00091800000000+0.00000000000000j)	 (-109.20949570815452+15316.75241416308927j)	 (-533.29200643776824+74793.61923283261422j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00091900000000+0.00000000000000j)	 (-109.32846030042920+15316.47545600858393j)	 (-533.87293454935627+74792.26696620171424j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00092000000000+0.00000000000000j)	 (-109.44742489270386+15316.19849785407678j)	 (-534.45386266094420+74790.91469957081426j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00092100000000+0.00000000000000j)	 (-109.56638948497854+15315.92153969957144j)	 (-535.03479077253223+74789.56243293991429j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00092200000000+0.00000000000000j)	 (-109.68535407725324+15315.64458154506428j)	 (-535.61571888412016+74788.21016630901431j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00092300000000+0.00000000000000j)	 (-109.80431866952792+15315.36762339055713j)	 (-536.19664699570819+74786.85789967811434j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00092400000000+0.00000000000000j)	 (-109.92328326180258+15315.09066523605179j)	 (-536.77757510729612+74785.50563304721436j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00092500000000+0.00000000000000j)	 (-110.04224785407726+15314.81370708154464j)	 (-537.35850321888415+74784.15336641631438j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00092600000000+0.00000000000000j)	 (-110.16121244635194+15314.53674892703930j)	 (-537.93943133047208+74782.80109978541441j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00092700000000+0.00000000000000j)	 (-110.28017703862662+15314.25979077253214j)	 (-538.52035944206011+74781.44883315449988j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00092800000000+0.00000000000000j)	 (-110.39914163090130+15313.98283261802499j)	 (-539.10128755364815+74780.09656652359990j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00092900000000+0.00000000000000j)	 (-110.51810622317598+15313.70587446351965j)	 (-539.68221566523607+74778.74429989269993j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00093000000000+0.00000000000000j)	 (-110.63707081545066+15313.42891630901249j)	 (-540.26314377682399+74777.39203326179995j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00093100000000+0.00000000000000j)	 (-110.75603540772534+15313.15195815450716j)	 (-540.84407188841203+74776.03976663089998j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00093200000000+0.00000000000000j)	 (-110.87500000000001+15312.87500000000000j)	 (-541.42500000000007+74774.68750000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00093300000000+0.00000000000000j)	 (-110.99396459227468+15312.59804184549284j)	 (-542.00592811158799+74773.33523336910002j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00093400000000+0.00000000000000j)	 (-111.11292918454936+15312.32108369098751j)	 (-542.58685622317591+74771.98296673820005j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00093500000000+0.00000000000000j)	 (-111.23189377682405+15312.04412553648035j)	 (-543.16778433476395+74770.63070010730007j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00093600000000+0.00000000000000j)	 (-111.35085836909873+15311.76716738197501j)	 (-543.74871244635199+74769.27843347640010j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00093700000000+0.00000000000000j)	 (-111.46982296137341+15311.49020922746786j)	 (-544.32964055793991+74767.92616684550012j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00093800000000+0.00000000000000j)	 (-111.58878755364807+15311.21325107296070j)	 (-544.91056866952783+74766.57390021458559j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00093900000000+0.00000000000000j)	 (-111.70775214592275+15310.93629291845536j)	 (-545.49149678111587+74765.22163358368562j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00094000000000+0.00000000000000j)	 (-111.82671673819743+15310.65933476394821j)	 (-546.07242489270391+74763.86936695278564j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00094100000000+0.00000000000000j)	 (-111.94568133047211+15310.38237660944287j)	 (-546.65335300429183+74762.51710032188566j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00094200000000+0.00000000000000j)	 (-112.06464592274679+15310.10541845493572j)	 (-547.23428111587975+74761.16483369098569j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00094300000000+0.00000000000000j)	 (-112.18361051502147+15309.82846030042856j)	 (-547.81520922746779+74759.81256706008571j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00094400000000+0.00000000000000j)	 (-112.30257510729615+15309.55150214592322j)	 (-548.39613733905583+74758.46030042918574j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00094500000000+0.00000000000000j)	 (-112.42153969957083+15309.27454399141607j)	 (-548.97706545064375+74757.10803379828576j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00094600000000+0.00000000000000j)	 (-112.54050429184551+15308.99758583691073j)	 (-549.55799356223179+74755.75576716738578j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00094700000000+0.00000000000000j)	 (-112.65946888412017+15308.72062768240357j)	 (-550.13892167381971+74754.40350053648581j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00094800000000+0.00000000000000j)	 (-112.77843347639487+15308.44366952789642j)	 (-550.71984978540775+74753.05123390558583j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00094900000000+0.00000000000000j)	 (-112.89739806866955+15308.16671137339108j)	 (-551.30077789699567+74751.69896727467130j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00095000000000+0.00000000000000j)	 (-113.01636266094422+15307.88975321888393j)	 (-551.88170600858371+74750.34670064377133j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00095100000000+0.00000000000000j)	 (-113.13532725321889+15307.61279506437859j)	 (-552.46263412017163+74748.99443401287135j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00095200000000+0.00000000000000j)	 (-113.25429184549357+15307.33583690987143j)	 (-553.04356223175967+74747.64216738197138j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00095300000000+0.00000000000000j)	 (-113.37325643776825+15307.05887875536428j)	 (-553.62449034334759+74746.28990075107140j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00095400000000+0.00000000000000j)	 (-113.49222103004293+15306.78192060085894j)	 (-554.20541845493563+74744.93763412017142j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00095500000000+0.00000000000000j)	 (-113.61118562231761+15306.50496244635178j)	 (-554.78634656652355+74743.58536748927145j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00095600000000+0.00000000000000j)	 (-113.73015021459229+15306.22800429184645j)	 (-555.36727467811158+74742.23310085837147j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00095700000000+0.00000000000000j)	 (-113.84911480686696+15305.95104613733929j)	 (-555.94820278969962+74740.88083422747150j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00095800000000+0.00000000000000j)	 (-113.96807939914164+15305.67408798283213j)	 (-556.52913090128754+74739.52856759657152j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00095900000000+0.00000000000000j)	 (-114.08704399141632+15305.39712982832680j)	 (-557.11005901287558+74738.17630096567154j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00096000000000+0.00000000000000j)	 (-114.20600858369099+15305.12017167381964j)	 (-557.69098712446350+74736.82403433475702j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00096100000000+0.00000000000000j)	 (-114.32497317596568+15304.84321351931249j)	 (-558.27191523605154+74735.47176770385704j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00096200000000+0.00000000000000j)	 (-114.44393776824036+15304.56625536480715j)	 (-558.85284334763946+74734.11950107295706j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00096300000000+0.00000000000000j)	 (-114.56290236051504+15304.28929721029999j)	 (-559.43377145922750+74732.76723444205709j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00096400000000+0.00000000000000j)	 (-114.68186695278970+15304.01233905579465j)	 (-560.01469957081542+74731.41496781115711j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00096500000000+0.00000000000000j)	 (-114.80083154506438+15303.73538090128750j)	 (-560.59562768240346+74730.06270118025714j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00096600000000+0.00000000000000j)	 (-114.91979613733906+15303.45842274678034j)	 (-561.17655579399138+74728.71043454935716j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00096700000000+0.00000000000000j)	 (-115.03876072961374+15303.18146459227501j)	 (-561.75748390557942+74727.35816791845718j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00096800000000+0.00000000000000j)	 (-115.15772532188844+15302.90450643776785j)	 (-562.33841201716746+74726.00590128755721j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00096900000000+0.00000000000000j)	 (-115.27668991416310+15302.62754828326251j)	 (-562.91934012875538+74724.65363465665723j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00097000000000+0.00000000000000j)	 (-115.39565450643778+15302.35059012875536j)	 (-563.50026824034330+74723.30136802575726j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00097100000000+0.00000000000000j)	 (-115.51461909871246+15302.07363197424820j)	 (-564.08119635193134+74721.94910139484273j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00097200000000+0.00000000000000j)	 (-115.63358369098714+15301.79667381974286j)	 (-564.66212446351938+74720.59683476394275j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00097300000000+0.00000000000000j)	 (-115.75254828326180+15301.51971566523571j)	 (-565.24305257510730+74719.24456813304278j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00097400000000+0.00000000000000j)	 (-115.87151287553650+15301.24275751073037j)	 (-565.82398068669522+74717.89230150214280j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00097500000000+0.00000000000000j)	 (-115.99047746781117+15300.96579935622321j)	 (-566.40490879828326+74716.54003487124282j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00097600000000+0.00000000000000j)	 (-116.10944206008585+15300.68884120171606j)	 (-566.98583690987130+74715.18776824034285j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00097700000000+0.00000000000000j)	 (-116.22840665236053+15300.41188304721072j)	 (-567.56676502145922+74713.83550160944287j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00097800000000+0.00000000000000j)	 (-116.34737124463520+15300.13492489270357j)	 (-568.14769313304714+74712.48323497854290j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00097900000000+0.00000000000000j)	 (-116.46633583690989+15299.85796673819823j)	 (-568.72862124463529+74711.13096834764292j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00098000000000+0.00000000000000j)	 (-116.58530042918456+15299.58100858369107j)	 (-569.30954935622321+74709.77870171674294j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00098100000000+0.00000000000000j)	 (-116.70426502145924+15299.30405042918392j)	 (-569.89047746781114+74708.42643508584297j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00098200000000+0.00000000000000j)	 (-116.82322961373393+15299.02709227467858j)	 (-570.47140557939917+74707.07416845492844j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00098300000000+0.00000000000000j)	 (-116.94219420600859+15298.75013412017142j)	 (-571.05233369098710+74705.72190182402846j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00098400000000+0.00000000000000j)	 (-117.06115879828326+15298.47317596566609j)	 (-571.63326180257502+74704.36963519312849j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00098500000000+0.00000000000000j)	 (-117.18012339055795+15298.19621781115893j)	 (-572.21418991416306+74703.01736856222851j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00098600000000+0.00000000000000j)	 (-117.29908798283262+15297.91925965665178j)	 (-572.79511802575109+74701.66510193132854j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00098700000000+0.00000000000000j)	 (-117.41805257510731+15297.64230150214644j)	 (-573.37604613733913+74700.31283530042856j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00098800000000+0.00000000000000j)	 (-117.53701716738199+15297.36534334763928j)	 (-573.95697424892705+74698.96056866952858j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00098900000000+0.00000000000000j)	 (-117.65598175965665+15297.08838519313394j)	 (-574.53790236051498+74697.60830203862861j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00099000000000+0.00000000000000j)	 (-117.77494635193135+15296.81142703862679j)	 (-575.11883047210301+74696.25603540772863j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00099100000000+0.00000000000000j)	 (-117.89391094420601+15296.53446888411963j)	 (-575.69975858369094+74694.90376877682866j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00099200000000+0.00000000000000j)	 (-118.01287553648071+15296.25751072961430j)	 (-576.28068669527897+74693.55150214592868j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00099300000000+0.00000000000000j)	 (-118.13184012875537+15295.98055257510714j)	 (-576.86161480686701+74692.19923551501415j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00099400000000+0.00000000000000j)	 (-118.25080472103005+15295.70359442059998j)	 (-577.44254291845493+74690.84696888411418j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00099500000000+0.00000000000000j)	 (-118.36976931330474+15295.42663626609465j)	 (-578.02347103004297+74689.49470225321420j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00099600000000+0.00000000000000j)	 (-118.48873390557941+15295.14967811158749j)	 (-578.60439914163089+74688.14243562231422j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00099700000000+0.00000000000000j)	 (-118.60769849785410+15294.87271995708215j)	 (-579.18532725321893+74686.79016899141425j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00099800000000+0.00000000000000j)	 (-118.72666309012877+15294.59576180257500j)	 (-579.76625536480685+74685.43790236051427j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00099900000000+0.00000000000000j)	 (-118.84562768240343+15294.31880364806784j)	 (-580.34718347639478+74684.08563572961430j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00100000000000+0.00000000000000j)	 (-118.96459227467813+15294.04184549356250j)	 (-580.92811158798293+74682.73336909871432j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (0.00200000000000+0.00000000000000j)	 (-237.92918454935625+15017.08369098712501j)	 (-1161.85622317596585+73330.46673819742864j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
