# Frequency [GHz]	 	DipolX [Ohm/m]	  	DipolY [Ohm/m]	 	QuadX [Ohm/m]	 	QuadY [Ohm/m]
 (1.28800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3188553.14305007783696j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.28900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3184074.83807388460264j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3179596.53309768997133j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3175118.22812149673700j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3170639.92314530210570j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3166161.61816910887137j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3161683.31319291424006j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3157205.00821672100574j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3152726.70324052637443j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3148248.39826433314011j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3143770.09328813850880j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.29900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3139291.78831194527447j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3134813.48333575064316j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3130335.17835955740884j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3125856.87338336277753j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3121378.56840716954321j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3116900.26343097491190j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3112421.95845478167757j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3107943.65347858704627j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3103465.34850239381194j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3098987.04352619918063j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.30900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3094508.73855000594631j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3090030.43357381131500j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3085552.12859761808068j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3081073.82362142344937j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3076595.51864523021504j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3072117.21366903558373j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3067638.90869284234941j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3063160.60371664771810j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3058682.29874045448378j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3054203.99376425985247j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.31900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3049725.68878806661814j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3045247.38381187198684j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3040769.07883567875251j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3036290.77385948412120j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3031812.46888329088688j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3027334.16390709625557j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3022855.85893090302125j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3018377.55395470838994j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3013899.24897851515561j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3009420.94400232052431j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.32900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3004942.63902612728998j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+3000464.33404993265867j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2995986.02907373942435j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2991507.72409754479304j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2987029.41912135155872j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2982551.11414515692741j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2978072.80916896369308j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2973594.50419276906177j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2969116.19921657582745j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2964637.89424038119614j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.33900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2960159.58926418796182j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2955681.28428799333051j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2951202.97931180009618j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2946724.67433560546488j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2942246.36935941223055j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2937768.06438321759924j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2933289.75940702436492j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2928811.45443082973361j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2924333.14945463649929j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2919854.84447844186798j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.34900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2915376.53950224863365j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2910898.23452605400234j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2906419.92954986076802j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2901941.62457366613671j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2897463.31959747290239j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2892985.01462127827108j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2888506.70964508503675j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2884028.40466889040545j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2879550.09969269717112j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2875071.79471650253981j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.35900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2870593.48974030930549j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2866115.18476411467418j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2861636.87978792143986j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2857158.57481172680855j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2852680.26983553357422j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2848201.96485933894292j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2843723.65988314570859j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2839245.35490695107728j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2834767.04993075784296j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2830288.74495456321165j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.36900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2825810.43997836997733j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2821332.13500217534602j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2816853.83002598211169j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37200000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2812375.52504978748038j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37300000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2807897.22007359424606j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37400000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2803418.91509739961475j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37500000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2798940.61012120591477j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37600000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2794462.30514501174912j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37700000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2789984.00016881804913j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37800000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2785505.69519262388349j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.37900000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2781027.39021643018350j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.38000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2776549.08524023601785j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
 (1.38100000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+2772070.78026404231787j)	 (0.00000000000000+0.00000000000000j)	 (0.00000000000000+0.00000000000000j)
